,id,title,release_date,release_year,popularity,vote_average,vote_count,return,budget,revenue,genre_1_name
518,113209,TekWar: TekLords,1994-02-20,1994,0.112734,6.0,1.0,0.0,0.0,0.0,Science Fiction
519,177,The Fisher King,1991-09-09,1991,11.184385,7.2,346.0,1.7456454583333334,24000000.0,41895491.0,Comedy
520,2397,Fallout,1998-01-01,1998,1.687428,0.0,0.0,0.0,0.0,0.0,Action
521,57351,Love and a Bullet,2002-08-30,2002,0.210241,3.0,4.0,0.0,0.0,0.0,Action
523,264166,Point and Shoot,2014-04-19,2014,1.025364,7.1,18.0,0.0,0.0,0.0,Documentary
524,336652,Two Friends,2015-09-23,2015,2.591979,6.6,24.0,0.0,0.0,0.0,Drama
525,41999,The Art of the Steal,2009-01-01,2009,1.2083,6.8,19.0,0.0,0.0,0.0,Documentary
526,428355,Nick Thune: Good Guy,2016-12-22,2016,0.072581,0.0,0.0,0.0,0.0,0.0,Comedy
527,15053,Sex and Breakfast,2007-11-29,2007,0.792998,4.9,11.0,0.0,0.0,0.0,Comedy
528,333324,A House of Secrets: Exploring 'Dragonwyck',2008-09-09,2008,0.004707,0.0,0.0,0.0,0.0,0.0,Documentary
529,334536,The Blackcoat's Daughter,2015-11-20,2015,4.950329,5.0,85.0,0.0,0.0,19980.0,Horror
530,29135,No Such Thing,2001-05-12,2001,2.883184,5.7,19.0,0.0,0.0,0.0,Comedy
531,21355,All the Pretty Horses,2000-12-11,2000,7.345133,5.8,61.0,0.0,57000000.0,0.0,Drama
532,135990,Shell,2012-11-26,2012,2.013046,6.4,15.0,0.0,0.0,0.0,Drama
533,644,A.I. Artificial Intelligence,2001-06-29,2001,13.249364,6.8,2011.0,2.35926552,100000000.0,235926552.0,Drama
534,7973,Caramel,2007-07-01,2007,4.882962,6.8,53.0,0.0,0.0,0.0,Drama
535,371462,Mammal,2016-04-01,2016,0.274712,10.0,1.0,0.0,0.0,0.0,Drama
536,48635,Isi/Disi - Amor a lo bestia,2004-07-23,2004,1.437794,5.5,13.0,0.0,0.0,0.0,Comedy
537,180856,King's Faith,2013-04-26,2013,0.175771,7.0,4.0,0.0,0.0,0.0,Drama
538,2887,And the Band Played On,1993-09-11,1993,2.643288,5.8,24.0,0.0,0.0,0.0,Drama
539,9838,King Solomon's Mines,1985-03-20,1985,6.138795,5.0,101.0,0.01905816,12500000.0,238227.0,Action
540,150213,Pokémon the Movie: Kyurem vs. the Sword of Justice,2012-07-13,2012,2.162495,5.5,28.0,0.0,0.0,44057737.0,Animation
541,359245,Even Lambs Have Teeth,2015-10-03,2015,1.085982,5.8,11.0,0.0,0.0,0.0,Thriller
542,47088,The Extra Man,2010-08-01,2010,3.18614,5.9,29.0,0.0647255714285714,7000000.0,453079.0,Comedy
543,12183,The Wendell Baker Story,2005-08-03,2005,1.756489,5.2,16.0,0.0,0.0,0.0,Comedy
544,337473,Sugar Coated,2015-04-25,2015,0.346089,7.4,9.0,0.0,0.0,0.0,Documentary
545,414749,Comedy Central Roast of Rob Lowe,2016-09-05,2016,0.561999,6.6,5.0,0.0,0.0,0.0,Comedy
546,479,Shaft,2000-06-15,2000,7.420019,5.5,316.0,2.330358652173913,46000000.0,107196498.0,Action
547,6187,Dry Cleaning,1997-09-24,1997,1.018341,4.7,5.0,0.0,0.0,0.0,Drama
548,214735,Men Cry Bullets,1998-10-08,1998,0.920469,7.0,1.0,0.0,0.0,2303.0,Comedy
550,300090,White Rabbit,2013-09-20,2013,1.947005,6.3,20.0,0.0,2000000.0,0.0,Drama
551,16237,Teen Titans: Trouble in Tokyo,2006-09-15,2006,7.261823,6.4,27.0,0.0,0.0,0.0,Action
552,76821,Hotel America,1981-12-02,1981,0.317099,6.6,5.0,0.0,0.0,0.0,Romance
553,16614,Adventureland,2009-04-03,2009,6.77887,6.4,748.0,1.8067765263157896,9500000.0,17164377.0,Comedy
554,14199,The Adventures of Sharkboy and Lavagirl,2005-06-10,2005,6.477862,4.4,278.0,1.38851932,50000000.0,69425966.0,Adventure
555,9761,Elephants Dream,2006-03-24,2006,1.802597,6.0,28.0,0.0,150000.0,0.0,Animation
556,85949,Collision Earth,2011-03-24,2011,1.135123,6.0,11.0,0.0,0.0,0.0,Action
557,292262,Graffiti Wars,2011-08-14,2011,0.430964,6.0,3.0,0.0,0.0,0.0,Documentary
558,24420,The Time Traveler's Wife,2009-08-14,2009,13.682598,6.7,815.0,2.595635692307692,39000000.0,101229792.0,Drama
559,106135,Crooked Arrows,2012-05-18,2012,5.138409,5.6,14.0,0.1409646923076923,13000000.0,1832541.0,Drama
560,9732,The Lion King 2: Simba's Pride,1998-10-24,1998,9.417261,6.7,1034.0,0.0,0.0,0.0,Animation
561,94587,Kony 2012,2012-03-05,2012,0.5483,4.4,7.0,0.0,0.0,0.0,Documentary
562,7862,The Counterfeiters,2007-02-09,2007,9.637382,7.3,145.0,0.0,0.0,0.0,Drama
563,37770,Fantozzi To The Rescue,1990-01-15,1990,2.504909,6.0,61.0,0.0,0.0,0.0,Comedy
564,10157,Police Academy 2: Their First Assignment,1985-03-28,1985,9.021668,5.6,349.0,0.0,0.0,55600000.0,Comedy
565,31652,The Mean Season,1985-02-15,1985,6.473842,5.8,21.0,0.0,0.0,4300000.0,Mystery
566,461805,The Putin Interviews,2017-06-12,2017,0.642527,8.1,8.0,0.0,0.0,0.0,Documentary
567,19976,The Exterminating Angels,2006-09-13,2006,2.771957,4.8,14.0,0.0,0.0,0.0,Drama
568,8440,Carandiru,2003-03-21,2003,4.345806,7.1,81.0,0.0,3684600.0,0.0,Drama
569,65431,The Hunley,1999-07-11,1999,0.702798,6.0,3.0,0.0,0.0,0.0,TV Movie
570,430419,Lone Wolves,2016-12-13,2016,1.094645,3.0,5.0,0.0,0.0,0.0,Action
571,354832,The Cookie Mobster,2014-12-27,2014,0.047551,0.0,0.0,0.0,0.0,0.0,Family
572,98959,The game of truth,2004-09-24,2004,0.092138,6.0,2.0,0.0,0.0,0.0,Drama
573,221667,Saint Laurent,2014-09-23,2014,5.657197,6.0,78.0,0.0,0.0,0.0,Drama
574,225044,"Like Sunday, Like Rain",2014-03-01,2014,3.524327,7.5,40.0,0.0,0.0,28208.0,Drama
575,43956,Tom and Jerry Meet Sherlock Holmes,2010-08-24,2010,2.149829,7.3,7.0,0.0,0.0,0.0,Adventure
576,328820,Unknown Caller,2015-06-10,2015,2.439977,5.2,21.0,0.0,0.0,0.0,Thriller
577,70461,IP5: The Island of Pachyderms,1992-06-12,1992,0.000578,6.1,5.0,0.0,0.0,0.0,Drama
578,15423,Hood of Horror,2006-06-27,2006,2.06528,4.2,18.0,0.00518,5000000.0,25900.0,Action
579,331446,Sharknado 3: Oh Hell No!,2015-07-22,2015,4.354938,4.4,137.0,0.0,0.0,0.0,TV Movie
580,10035,100 Girls,2000-09-01,2000,5.136537,5.6,119.0,0.0,0.0,0.0,Comedy
581,33203,Orwell Rolls in His Grave,2003-10-23,2003,0.769924,7.8,7.0,0.0,0.0,0.0,Documentary
582,13538,Straightheads,2007-04-27,2007,5.112618,5.1,41.0,0.0,0.0,0.0,Thriller
583,305642,Ithaca,2015-10-29,2015,3.820453,5.7,22.0,0.0,5000000.0,0.0,Drama
584,60629,A Smoky Mountain Christmas,1986-12-14,1986,0.630396,4.0,2.0,0.0,0.0,0.0,Music
585,28264,Blood Rage,1987-06-01,1987,10.405166,6.2,23.0,0.0,0.0,0.0,Horror
586,172785,Expecting,2013-12-06,2013,1.754062,4.9,21.0,0.0,0.0,0.0,Comedy
588,355600,Junun,2015-10-09,2015,1.609769,7.9,19.0,0.0,0.0,0.0,Music
589,5951,The Jane Austen Book Club,2007-09-09,2007,10.061477,6.6,121.0,0.0,0.0,0.0,Comedy
590,118015,The Saddest Boy in the World,2006-04-28,2006,0.232856,5.9,4.0,0.0,0.0,0.0,Drama
591,15449,La Tour Montparnasse Infernale,2001-03-28,2001,4.743842,6.6,155.0,0.0,0.0,0.0,Comedy
592,9597,Vidocq,2001-09-12,2001,11.195104,5.8,133.0,0.0,0.0,0.0,Fantasy
593,287322,Blackbird,2014-02-16,2014,0.934827,5.4,10.0,0.0,0.0,0.0,Drama
594,10857,When the Wind Blows,1986-10-24,1986,3.933121,7.4,71.0,0.0,0.0,5274.0,Animation
595,119321,Big Top Scooby-Doo!,2012-10-22,2012,2.880905,6.6,20.0,0.0,0.0,0.0,Animation
596,84986,Screamtime,1983-01-01,1983,0.038308,4.8,3.0,0.0,0.0,0.0,Horror
597,13484,The Foot Fist Way,2006-06-24,2006,2.066141,6.0,35.0,3.1012658227848102,79000.0,245000.0,Comedy
598,9477,King Arthur,2004-07-07,2004,8.862107,6.1,827.0,1.6963988083333332,120000000.0,203567857.0,Adventure
599,41419,Mammoth,2006-04-22,2006,4.853067,3.6,13.0,0.0,0.0,0.0,Action
600,25968,Veronika Decides to Die,2009-05-16,2009,5.553972,5.8,75.0,0.0,9000000.0,0.0,Drama
601,52021,Bloodlust: Subspecies III,1994-02-16,1994,1.192999,4.5,10.0,0.0,0.0,0.0,Fantasy
602,59290,Polar Opposites,2008-01-01,2008,0.115732,3.0,2.0,0.0,0.0,0.0,Action
603,25161,George Carlin: Jammin' in New York,1992-04-24,1992,1.88795,7.8,12.0,0.0,0.0,0.0,Documentary
604,1648,Bill & Ted's Excellent Adventure,1989-02-17,1989,15.109261,6.7,464.0,4.0485039,10000000.0,40485039.0,Adventure
605,483,Wild at Heart,1990-05-01,1990,8.528622,7.0,341.0,1.5326575789473684,9500000.0,14560247.0,Comedy
606,18762,Blue Juice,1995-09-15,1995,2.199462,3.6,13.0,0.0,0.0,0.0,Comedy
607,15567,Stitch! The Movie,2003-08-26,2003,5.872797,6.2,112.0,0.0,0.0,0.0,Animation
608,21398,Grace,2009-08-14,2009,4.037911,5.1,44.0,0.0,5000000.0,0.0,Horror
609,385232,Dudes & Dragons,2015-10-10,2015,1.275544,4.2,10.0,0.0,0.0,0.0,Fantasy
610,21636,Love Takes Wing,2009-04-04,2009,1.570009,5.6,10.0,0.0,0.0,0.0,Drama
611,312993,The Masters of Suspense,2014-12-19,2014,0.094963,6.0,1.0,0.0,0.0,0.0,Comedy
612,20064,Little Boy Blue,1997-06-01,1997,1.40335,7.4,3.0,0.0,0.0,0.0,Drama
614,49409,Starstruck,1982-04-08,1982,0.039514,8.0,1.0,0.0,0.0,0.0,Comedy
615,41127,Norma Jean & Marilyn,1996-05-18,1996,0.542943,4.0,4.0,0.0,0.0,0.0,Drama
616,47364,Metalstorm: The Destruction of Jared-Syn,1983-08-19,1983,1.996342,3.0,13.0,0.0,0.0,0.0,Fantasy
617,14022,Slacker,1990-07-27,1990,4.520146,6.4,79.0,0.0,0.0,0.0,Comedy
618,16871,Drag Me to Hell,2009-03-15,2009,15.809588,6.2,995.0,3.0270297333333334,30000000.0,90810892.0,Horror
619,12244,9,2009-08-19,2009,18.502877,6.6,1291.0,1.6142687666666666,30000000.0,48428063.0,Action
620,22585,Ski Patrol,1990-01-12,1990,2.345336,4.8,14.0,0.0,0.0,8533973.0,Comedy
621,71055,The African,1983-10-22,1983,0.500009,6.2,13.0,0.0,0.0,0.0,Comedy
622,106747,Machete Kills,2013-09-12,2013,9.251084,5.3,642.0,1.2506800833333334,12000000.0,15008161.0,Action
623,24786,In Tranzit,2007-05-16,2007,5.005837,6.2,16.0,0.0,0.0,0.0,Drama
624,91010,Game Change,2012-03-09,2012,12.844171,6.4,98.0,0.0,0.0,0.0,TV Movie
625,308686,"Signed, Sealed, Delivered for Christmas",2014-11-23,2014,0.621576,7.9,4.0,0.0,0.0,0.0,Family
626,79113,A Princess for Christmas,2011-12-03,2011,6.73437,6.4,56.0,0.0,0.0,0.0,Comedy
627,11930,A2 Racer,2004-02-19,2004,2.686788,4.3,13.0,0.0,7200000.0,0.0,Action
628,11465,Great Balls of Fire!,1989-06-30,1989,3.602521,6.0,79.0,0.0,0.0,0.0,Drama
629,302,Swimming Pool,2003-05-18,2003,14.481103,6.5,154.0,2.8770926923076923,7800000.0,22441323.0,Thriller
630,30921,Scanner Cop,1994-07-27,1994,0.500389,5.5,4.0,0.0,0.0,0.0,Science Fiction
631,345906,Panamerican Machinery,2016-02-14,2016,0.03209,0.0,0.0,0.0,0.0,0.0,Drama
632,284457,Twin Peaks: Fire Walk with Me - The Missing Pieces,2014-07-29,2014,3.027874,7.5,34.0,0.0,0.0,0.0,TV Movie
633,46883,Quiet City,2007-03-12,2007,0.404753,6.6,7.0,6.17,2500.0,15425.0,Drama
634,10072,A Nightmare on Elm Street 3: Dream Warriors,1987-02-27,1987,10.035081,6.5,363.0,8.9586444,5000000.0,44793222.0,Horror
635,171776,Sparks,2013-03-01,2013,3.544048,4.9,38.0,0.0,0.0,0.0,Action
636,38610,Automatic,1995-04-08,1995,0.330638,6.0,6.0,0.0,0.0,0.0,Action
637,103689,Post Tenebras Lux,2012-11-22,2012,2.644964,5.8,31.0,0.0,0.0,0.0,Drama
638,11384,The Hard Way,1991-03-08,1991,7.122938,6.1,116.0,0.0,0.0,65595485.0,Action
639,24439,Joe Rogan: Live,2006-09-19,2006,0.314084,6.1,5.0,0.0,0.0,0.0,Comedy
640,154663,The Happy Poet,2010-09-17,2010,0.849542,6.5,4.0,0.0,0.0,0.0,Comedy
641,350,The Devil Wears Prada,2006-06-30,2006,13.102384,7.0,3198.0,9.330031257142856,35000000.0,326551094.0,Comedy
642,316885,Bridgend,2015-01-22,2015,1.442316,6.0,18.0,0.0,0.0,0.0,Drama
643,1735,The Mummy: Tomb of the Dragon Emperor,2008-07-01,2008,14.250227,5.2,1418.0,2.766404406896552,145000000.0,401128639.0,Adventure
644,1444,Junebug,2005-08-03,2005,4.473848,6.5,66.0,0.0,0.0,0.0,Comedy
645,23173,Tormented,2009-05-22,2009,7.481106,5.3,43.0,0.0,0.0,0.0,Comedy
646,22915,North Shore,1987-08-14,1987,1.047417,5.2,13.0,0.0,0.0,3832228.0,Action
647,28997,Jean Charles,2009-06-26,2009,0.899425,6.2,18.0,0.0,0.0,0.0,Drama
648,12888,Belly,1998-11-04,1998,3.436535,6.1,42.0,0.0,0.0,0.0,Crime
649,17204,Paradise Lost: The Child Murders at Robin Hood Hills,1996-12-03,1996,1.686358,7.9,38.0,0.0,0.0,0.0,Documentary
650,14804,Vitus,2006-02-02,2006,2.233166,7.2,21.0,0.0,0.0,0.0,Music
651,12079,Spun,2002-06-01,2002,7.115355,6.6,132.0,0.0,2000000.0,0.0,Comedy
652,329255,The Thoughts That Once We Had,2015-03-06,2015,0.090618,6.0,2.0,0.0,0.0,0.0,Documentary
653,21533,Voyage of the Unicorn,2001-01-01,2001,3.043915,5.7,14.0,0.0,0.0,0.0,Adventure
654,339355,Larry Gaye: Renegade Male Flight Attendant,2015-06-05,2015,0.69891,5.1,15.0,0.0,0.0,0.0,Comedy
655,94671,Jayne Mansfield's Car,2012-02-13,2012,1.655794,5.9,21.0,0.0,0.0,14836.0,Drama
656,53685,Telling You,1998-08-07,1998,0.376634,1.5,2.0,0.0,0.0,0.0,Drama
657,29911,FairyTale: A True Story,1997-01-01,1997,3.553746,6.2,25.0,0.0,0.0,14000000.0,Fantasy
658,10768,Omen III: The Final Conflict,1981-03-20,1981,7.798615,5.5,132.0,0.0,0.0,20471382.0,Drama
659,6639,Love in the Time of Cholera,2007-10-04,2007,5.20735,6.5,84.0,0.1023912888888888,45000000.0,4607608.0,Drama
660,367613,The Night My Mother Killed My Father,2016-04-23,2016,2.527909,6.3,25.0,0.0,0.0,0.0,Comedy
661,150093,Just Like a Woman,2012-12-14,2012,1.551414,5.9,16.0,0.0,0.0,0.0,Drama
662,121539,Torn Apart,2006-09-13,2006,4.737858,5.0,2.0,0.0,0.0,0.0,Drama
663,293603,The Roosevelts: An Intimate History,2014-09-15,2014,0.824032,8.3,6.0,0.0,0.0,0.0,History
664,71392,Vampire Boys,2011-01-01,2011,0.220052,4.5,4.0,0.0,0.0,0.0,Horror
665,7015,American Heart,1992-03-17,1992,1.455045,6.2,11.0,0.0,0.0,0.0,Crime
666,253337,The Winding Stream,2014-03-15,2014,0.59739,6.8,5.0,0.0,0.0,0.0,Documentary
667,336265,The Mind's Eye,2015-08-05,2015,1.703803,5.1,26.0,0.0,0.0,0.0,Action
668,117773,Frozen Assets,1992-10-23,1992,1.335691,3.0,1.0,0.0,0.0,0.0,Comedy
669,19086,Delta Force 2: The Colombian Connection,1990-08-24,1990,7.007739,5.3,48.0,0.0,0.0,6698361.0,Action
670,72842,Albatross,2011-10-14,2011,3.344002,6.1,31.0,0.0,0.0,0.0,Drama
671,209355,The French Minister,2013-11-06,2013,4.27285,5.6,74.0,0.0,5112027.0,0.0,Comedy
672,17133,Homegrown,1998-01-01,1998,1.840984,5.5,16.0,0.0,0.0,271375.0,Drama
673,31359,Would I Lie to You? 2,2001-02-07,2001,4.052991,6.4,81.0,3.39968152866242,12560000.0,42700000.0,Comedy
674,74944,War of the Buttons,2011-09-12,2011,4.357984,5.9,97.0,0.0,0.0,0.0,Family
675,96715,Ruby Bridges,1998-01-18,1998,0.107047,5.5,3.0,0.0,0.0,0.0,Drama
676,287717,Edgar G. Ulmer: The Man Off-screen,2004-09-04,2004,0.304351,0.0,0.0,0.0,0.0,0.0,Documentary
677,38631,Confessions of a Burning Man,2003-10-23,2003,0.28021,4.0,2.0,0.0,0.0,0.0,Documentary
678,97630,Zero Dark Thirty,2012-12-19,2012,9.649303,6.7,1723.0,3.3205179,40000000.0,132820716.0,Thriller
679,49069,The Apple,1980-11-21,1980,1.11581,4.6,13.0,0.0,0.0,0.0,Fantasy
680,401442,Internet Famous,2016-06-21,2016,2.836788,4.0,24.0,0.0,0.0,0.0,Comedy
681,81887,Murder by Phone,1982-12-01,1982,0.284564,4.8,5.0,0.0,0.0,0.0,Science Fiction
682,116844,Drunks,1997-03-14,1997,0.587824,0.0,0.0,0.0,0.0,0.0,Drama
683,214758,"Easy Sex, Sad Movies",2014-03-11,2014,2.900585,5.1,19.0,0.0,0.0,0.0,Comedy
684,56235,Return with Honor,1999-06-11,1999,0.15025,4.0,2.0,0.0,1000000.0,0.0,Documentary
685,369032,Carnage Park,2016-07-01,2016,5.225689,5.6,33.0,0.0,0.0,0.0,Action
686,10063,The Breed,2006-05-17,2006,4.148276,5.0,82.0,0.0,0.0,1675484.0,Thriller
687,33215,Tenure,2009-10-24,2009,0.85016,6.1,11.0,0.0,0.0,0.0,Comedy
688,56554,Stag Night of the Dead,2010-10-31,2010,0.650044,3.8,10.0,0.0,0.0,0.0,Horror
689,85755,Perry Mason: The Case of the Heartbroken Bride,1992-10-30,1992,0.2875,0.0,0.0,0.0,0.0,0.0,Drama
690,435921,L'ora legale,2017-01-19,2017,4.949637,7.0,142.0,0.0,0.0,0.0,Comedy
691,57088,Confessions of an Eco-Terrorist,2011-01-01,2011,0.207871,7.0,4.0,0.0,0.0,0.0,Documentary
692,81540,Teknolust,2002-01-01,2002,0.531351,4.8,4.0,0.0,0.0,0.0,Comedy
693,362736,The Hexecutioners,2015-10-21,2015,0.815302,4.8,6.0,0.0,0.0,0.0,Horror
694,20075,Nice Dreams,1981-07-24,1981,11.389252,6.6,38.0,0.0,0.0,0.0,Comedy
695,99040,The Confessional,1995-09-29,1995,0.120789,6.5,2.0,0.0,0.0,0.0,Thriller
696,40694,Bedrooms and Hallways,1998-08-01,1998,1.016117,5.9,11.0,0.0,0.0,0.0,Comedy
697,44811,Mongolian Death Worm,2010-04-08,2010,0.604059,2.8,6.0,0.0,0.0,0.0,Horror
698,78705,Live-In Maid,2004-09-21,2004,0.9422,7.8,3.0,0.0,0.0,0.0,Drama
699,11375,Hollywood Homicide,2003-06-09,2003,11.080439,5.0,172.0,0.68190212,75000000.0,51142659.0,Action
700,46625,The End of Violence,1997-09-12,1997,1.621193,5.1,17.0,0.0,5000000.0,0.0,Drama
701,109491,Beautiful Creatures,2013-02-13,2013,20.485203,5.6,1017.0,1.0008689666666666,60000000.0,60052138.0,Fantasy
702,19349,The Up in Smoke Tour,2000-12-02,2000,1.312333,7.7,18.0,0.0,0.0,0.0,Documentary
703,64225,Love on the Ground,1984-10-17,1984,0.003013,6.0,2.0,0.0,0.0,0.0,Romance
704,77955,Under the Skin,1997-11-28,1997,0.364631,7.6,7.0,0.0,1000000.0,0.0,Drama
705,18892,Jawbreaker,1999-01-30,1999,7.434797,5.9,93.0,1.0256066666666668,3000000.0,3076820.0,Comedy
706,21427,The Valet,2006-03-29,2006,7.696023,6.0,131.0,0.0,0.0,29326868.0,Comedy
707,46748,See the Sea,1997-12-03,1997,0.892546,7.4,7.0,0.0,0.0,0.0,Drama
708,421,The Life Aquatic with Steve Zissou,2004-12-10,2004,6.936677,7.1,781.0,0.69616806,50000000.0,34808403.0,Adventure
709,110588,Gingerdead Man 3: Saturday Night Cleaver,2011-09-13,2011,0.520487,4.8,12.0,0.0,0.0,0.0,Horror
710,21118,Waking Up in Reno,2002-12-13,2002,3.093697,5.0,23.0,0.0,0.0,261603.0,Comedy
711,112162,TimeScapes,2012-06-01,2012,1.066979,7.4,10.0,0.0,350000.0,0.0,Documentary
712,14210,Nightmare City 2035,2007-01-01,2007,0.782646,4.5,6.0,0.0,0.0,0.0,Science Fiction
713,33704,The Box,2004-10-06,2004,0.867684,5.7,10.0,0.0,0.0,0.0,Comedy
714,227719,Project Almanac,2015-01-29,2015,9.363482,6.4,953.0,2.687353416666667,12000000.0,32248241.0,Science Fiction
715,141803,Moshe Kasher: Live in Oakland,2012-10-26,2012,0.121612,7.2,3.0,0.0,0.0,0.0,Comedy
716,47890,Sphinx,1981-02-11,1981,0.627368,5.7,3.0,0.0313974285714285,14000000.0,439564.0,Adventure
717,288154,Jersey Shore Massacre,2014-08-22,2014,2.466441,3.4,23.0,0.0,1400000.0,0.0,Horror
718,233564,Dumbbells,2014-01-10,2014,1.231539,2.8,8.0,0.0,0.0,0.0,Comedy
719,448847,The Hatton Garden Job,2017-04-14,2017,3.208922,6.1,14.0,0.0,0.0,0.0,Crime
720,329833,Zoolander 2,2016-02-06,2016,10.155109,4.7,814.0,1.11938,50000000.0,55969000.0,Comedy
721,6072,One Eight Seven,1997-07-29,1997,6.476493,6.5,141.0,0.285804,20000000.0,5716080.0,Drama
722,28751,976-Evil II,1992-04-22,1992,2.85339,4.3,14.0,0.0,0.0,0.0,Horror
723,43271,Unconscious,2004-08-27,2004,1.393311,6.5,13.0,0.0,0.0,0.0,Comedy
724,59169,Beyond The Mind's Eye,1992-10-09,1992,0.016204,6.0,4.0,0.0,0.0,0.0,Animation
725,23618,The Original Kings of Comedy,2000-08-18,2000,0.621406,6.5,16.0,0.0,0.0,0.0,Comedy
726,55950,Wilder Napalm,1993-08-20,1993,1.765977,6.5,10.0,0.0,0.0,0.0,Fantasy
727,140,Bad Education,2004-03-19,2004,7.66414,7.1,223.0,8.0533964,5000000.0,40266982.0,Crime
728,42156,Lightning Over Water,1980-10-01,1980,0.000844,5.5,2.0,0.0,0.0,0.0,Documentary
729,16857,The Dangerous Lives of Altar Boys,2002-06-14,2002,3.401162,6.4,53.0,0.0,0.0,0.0,Comedy
730,9524,Comedian Harmonists,1997-12-25,1997,0.799079,6.7,13.0,0.0,0.0,0.0,Music
731,117266,Craigslist Joe,2012-08-02,2012,1.947322,6.3,31.0,0.0,0.0,0.0,Adventure
732,11856,Air America,1990-08-10,1990,10.274376,5.3,146.0,0.0,0.0,33461269.0,Action
733,349048,Daughter of the Lake,2015-08-27,2015,0.418226,8.3,4.0,0.0,0.0,0.0,Documentary
734,191599,Emmanuel's Gift,2005-10-21,2005,0.262384,0.0,0.0,0.0,0.0,23578.0,Documentary
735,74946,Feast of All Saints,2001-11-11,2001,0.731121,4.4,4.0,0.0,0.0,0.0,Romance
736,59852,Blinky™,2011-03-21,2011,1.750012,6.7,34.0,0.0,61733.0,0.0,Horror
737,22800,Good Hair,2009-10-09,2009,12.569979,6.7,33.0,0.0,0.0,0.0,Comedy
738,268771,Superheroes: A Never-Ending Battle,2013-10-08,2013,1.25125,8.0,2.0,0.0,0.0,0.0,Documentary
739,381054,Clown Service,2015-04-16,2015,0.021245,0.0,0.0,0.0,0.0,0.0,Comedy
740,1825,Over the Top,1987-02-13,1987,8.431956,5.7,331.0,0.6423032,25000000.0,16057580.0,Action
741,168426,If I Were You,2013-03-15,2013,2.37094,7.5,10.0,0.0,0.0,0.0,Drama
742,14052,Revenge of the Nerds,1984-07-20,1984,5.780761,6.6,204.0,0.0,0.0,0.0,Comedy
743,75552,The Mountain Men,1980-05-01,1980,0.983739,5.6,12.0,0.0,0.0,0.0,Action
744,244458,The Voices,2014-01-19,2014,9.104429,6.2,578.0,0.0,0.0,0.0,Comedy
745,244331,Homeless in America,2004-08-18,2004,0.468157,1.0,1.0,0.0,0.0,0.0,Documentary
746,10362,Two Lovers,2008-11-19,2008,8.032616,6.6,157.0,0.2623485,12000000.0,3148182.0,Drama
747,373546,Chuck,2017-05-05,2017,7.132024,6.1,17.0,0.0,0.0,0.0,Drama
748,73548,Miracle Dogs Too,2006-04-01,2006,0.209809,5.3,2.0,0.0,600000.0,0.0,Drama
749,19362,Meeting People Is Easy,1998-01-01,1998,2.033336,7.2,10.0,0.0,0.0,0.0,Music
750,217389,Memories,2013-08-08,2013,0.668117,7.2,9.0,0.0,0.0,0.0,Crime
751,8843,The Cell,2000-08-17,2000,13.234894,6.0,442.0,3.1562376666666667,33000000.0,104155843.0,Horror
752,335209,Doctor Who: Voyage of the Damned,2007-12-25,2007,1.654309,8.0,32.0,0.0,0.0,0.0,Science Fiction
753,24709,Lost in the Barrens,1990-01-01,1990,0.7,0.0,0.0,0.0,0.0,0.0,Drama
754,59481,A House In The Hills,1993-01-20,1993,0.601325,6.0,1.0,0.0,0.0,0.0,Thriller
755,79190,Jabberwock Dragon Siege,2011-09-09,2011,1.488831,3.0,5.0,0.0,0.0,0.0,Action
756,11259,Far and Away,1992-05-22,1992,7.472753,6.3,294.0,2.296397333333333,60000000.0,137783840.0,Adventure
757,191104,Wolf,2013-09-11,2013,2.733359,6.6,16.0,0.0,0.0,0.0,Drama
758,179805,Lotus Eaters,2013-04-05,2013,0.801038,5.4,5.0,0.0,0.0,0.0,Drama
759,360389,Nina,2016-04-22,2016,3.908626,5.7,22.0,0.0,0.0,0.0,Drama
760,51072,Beautiful Lies,2010-12-08,2010,3.405305,5.8,48.0,0.0,0.0,0.0,Comedy
761,48161,Hold Up,2010-10-01,2010,1.062198,6.8,20.0,0.0,0.0,0.0,Action
762,411081,Summer Love,2016-08-20,2016,1.355957,6.1,8.0,0.0,0.0,0.0,TV Movie
763,35837,Boogie,2009-10-22,2009,1.004781,5.9,17.0,0.0,0.0,0.0,Action
764,23172,The Spy Next Door,2010-01-15,2010,6.663422,5.5,351.0,1.6155908214285717,28000000.0,45236543.0,Action
765,44886,You and I,2006-03-08,2006,0.213072,6.5,3.0,0.0,0.0,0.0,Drama
766,38950,Hero and the Terror,1988-08-26,1988,3.541487,5.3,22.0,0.0,0.0,0.0,Drama
767,393079,Death by Death,2016-05-04,2016,0.250354,4.0,4.0,0.0,0.0,0.0,Comedy
768,135397,Jurassic World,2015-06-09,2015,32.790475,6.5,8842.0,10.090192066666669,150000000.0,1513528810.0,Action
769,38048,The Wild Stallion,2009-10-06,2009,0.189995,3.9,4.0,0.0,0.0,0.0,Action
770,41583,Marrakech Express,1989-11-01,1989,2.225285,7.3,22.0,0.0,0.0,0.0,Comedy
771,44287,Lost Junction,2003-02-14,2003,0.438382,5.3,2.0,0.0,0.0,0.0,Thriller
772,11876,The Horseman on the Roof,1995-09-20,1995,1.690768,6.7,25.0,0.4285714285714285,35000000.0,15000000.0,War
773,13200,Red,2008-10-07,2008,3.520622,6.9,51.0,0.0,2500000.0,0.0,Drama
